mean, skewness, kurtosis, variance, min, max, rms,fft1,fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft13,fft14,fft15,lr,ud, label
-0.338636169,0.543673948,17.32318194,0.006769994,-0.93143886,0.29571346,0.348488807,0.002161328,0.001214174,0.003869997,0.018394974,0.00600227,0.001733099,0.000982723,0.002037405,0.00180699,0.008702146,0.003773735,0.005970803,0.006835237,0.004190935,0.001333359,1,1,1
-0.340592452,0.470070623,29.51386942,0.006778065,-1.062545016,0.427479496,0.350401604,0.001373336,0.001890231,0.00657507,0.007000694,0.006785261,0.001781642,0.001455027,0.002888783,0.001673267,0.006769662,0.012628457,0.006820743,0.014148487,0.004761599,0.000838167,1,1,1
-0.34036228,-0.079557843,17.47173911,0.007391965,-1.014771961,0.212948033,0.351053339,0.004908306,0.001778685,0.002315883,0.022143371,0.009469105,0.002612588,0.004663806,0.003639831,0.002787224,0.009460806,0.007439305,0.003572172,0.005995195,0.009078688,0.002024547,1,1,1
-0.33934916,0.729692013,25.47280301,0.006929018,-0.966511083,0.479365476,0.349409316,0.002684726,0.002235448,0.005866724,0.011679942,0.008530861,0.00315459,0.001434682,0.001232501,0.00164958,0.005505893,0.00458968,0.008110593,0.009588241,0.005434668,0.000722077,1,1,1
-0.338626306,0.927753049,20.26048614,0.003999833,-0.689243401,0.241051007,0.344481651,0.001343082,0.00169933,0.003790339,0.015292308,0.006083603,0.002171444,0.00144506,0.001471551,0.002145739,0.004160924,0.006569911,0.00482534,0.003186032,0.002553492,0.002397924,1,1,1
-0.338764877,-0.010851182,20.56014826,0.006151417,-0.977650087,0.286362066,0.347725551,0.001967848,0.002928984,0.006147459,0.013112152,0.006524586,0.001010256,0.000735497,0.002270253,0.001739375,0.004593727,0.005596807,0.006031173,0.007026038,0.006345845,0.000881874,1,1,1
-0.338335221,0.129174519,15.17509906,0.004580958,-0.742492425,0.191044544,0.345038665,0.003546453,0.000800469,0.003898297,0.009880558,0.003379987,0.001991747,0.001397346,0.001308322,0.001645345,0.007905961,0.003543948,0.003484221,0.003766131,0.006260368,0.001312853,1,1,1
-0.333539839,1.662385495,20.98589319,0.00835069,-0.891541119,0.433175315,0.345831627,0.004199535,0.002275262,0.002572533,0.042354377,0.004200978,0.001626859,0.001672194,0.001621223,0.002073648,0.010822566,0.00778006,0.003686601,0.016907296,0.006205351,0.002431173,1,1,1
-0.336605378,0.289269378,23.30934635,0.007308722,-1.040386831,0.335502304,0.347292244,0.001835595,0.002390484,0.008375218,0.019611549,0.004158654,0.001451255,0.001855227,0.004058509,0.001247036,0.008155381,0.007164069,0.007660481,0.012657858,0.008645895,0.001551447,1,1,1
-0.354127532,-0.681997009,12.04771731,0.009656945,-0.835186267,0.206790182,0.36750953,0.007033085,0.004052365,0.004700566,0.019064072,0.006533615,0.001793996,0.003292375,0.00763936,0.002098882,0.007947962,0.008378465,0.014571683,0.022825808,0.01543416,0.004660196,1,2,2
-0.350881687,-1.587719223,23.61415686,0.005070062,-0.922913554,0.048927836,0.358033546,0.000710069,0.002189391,0.003289719,0.008794792,0.003993322,0.00107147,0.001406183,0.0028128,0.001677089,0.006779412,0.00962176,0.017031126,0.007606571,0.007411149,0.00125363,1,2,2
-0.360877316,-4.860518732,48.23565651,0.009858064,-1.429880485,0.076830801,0.374286656,0.064318121,0.012599587,0.004532846,0.009476899,0.003036123,0.001093056,0.002034452,0.005739941,0.001711593,0.005749472,0.010325397,0.022461761,0.016553631,0.010993152,0.005347441,1,2,2
-0.359110121,-0.464370339,8.471033608,0.002100002,-0.64536852,4.9E-324,0.362022211,0.002498722,0.001108233,0.001800043,0.00218123,0.001495998,0.001727482,0.001136887,0.000868402,0.001257582,0.0014826,0.002019505,0.003931833,0.001690012,0.002844558,0.002036802,1,2,2
-0.358375858,-0.370085819,6.880377936,0.002547098,-0.621626168,4.9E-324,0.36191208,0.001808312,0.001209497,0.001328235,0.003778744,0.001709606,0.000986348,0.001360393,0.001504843,0.001407997,0.00384408,0.00777124,0.002261093,0.002442393,0.003450616,0.003043899,1,2,2
-0.355229952,0.909335634,9.231038029,0.002451198,-0.525264824,4.9E-324,0.358663514,0.002618306,0.002189898,0.001453067,0.002674539,0.001676309,0.002520017,0.000801351,0.001641546,0.002188754,0.001231637,0.00366074,0.004380402,0.001862054,0.005899321,0.002996841,1,2,2
-0.353582242,-0.574272096,25.02119065,0.005698675,-0.989184357,0.185375317,0.361550933,0.00251167,0.006440779,0.003226739,0.005149779,0.008067546,0.002793345,0.002441976,0.002382927,0.001952467,0.003284511,0.003265345,0.001897665,0.026432928,0.019724956,0.005215153,1,2,2
-0.355556638,0.836312235,16.5164732,0.002869317,-0.710899681,0.088887139,0.359568964,0.001079999,0.001371699,0.003169132,0.004429657,0.00176097,0.001390224,0.000923634,0.001925557,0.002272733,0.00144668,0.00581882,0.002574327,0.007200194,0.001735253,0.006919537,1,2,2
-0.356431511,-0.356149757,9.279881464,0.002902211,-0.697133874,4.9E-324,0.360479726,0.001403631,0.00117216,0.00292743,0.005802975,0.003624932,0.001086267,0.000988475,0.001328142,0.001019094,0.003337044,0.002741344,0.00497698,0.003309824,0.003878051,0.001266935,1,2,2
-0.351610565,2.928179368,29.2953149,0.005937803,-0.619993881,0.416519544,0.359955265,0.010579946,0.005181855,0.005913704,0.011781891,0.007327081,0.000880283,0.001018447,0.00220633,0.001865682,0.005309977,0.00209243,0.004061153,0.010739562,0.00853923,0.001246253,1,2,2
-0.358131348,0.231205276,9.176373132,0.003514394,-0.644697664,4.9E-324,0.363004761,0.000753972,0.001497292,0.002896929,0.005990166,0.002054117,0.001719274,0.001668802,0.002063836,0.001417563,0.002313547,0.002655768,0.006259074,0.004060234,0.007681679,0.00217508,1,2,2
-0.359151417,0.052267732,11.44127021,0.00310346,-0.695394888,4.9E-324,0.363446283,0.000919864,0.002240972,0.002045007,0.005370585,0.004679003,0.000813039,0.000895989,0.002124035,0.00145508,0.003827627,0.002587084,0.002113136,0.008969882,0.002890258,0.00125629,1,2,2
-0.354835569,3.179753563,29.40816903,0.005882679,-0.640922913,0.383798197,0.363030246,0.011414375,0.00663991,0.004906537,0.007401369,0.002786924,0.001500902,0.000792588,0.002994591,0.002536809,0.007360406,0.003230569,0.002578616,0.011446769,0.00637132,0.002595224,1,2,2
-0.358788059,0.480269938,9.577562641,0.003273776,-0.643706381,4.9E-324,0.363321685,0.003307838,0.002673435,0.0034461,0.006901999,0.002681964,0.001176656,0.001453213,0.002470456,0.000942889,0.002047646,0.003372111,0.002397334,0.002945095,0.003722,0.001429739,1,2,2
-0.364162012,-2.390482108,30.13139558,0.0047964,-1.04907904,0.039494975,0.370689049,0.008072713,0.002193686,0.003774851,0.006631877,0.003749514,0.000934083,0.001410512,0.00302529,0.001164268,0.006716245,0.003429009,0.016686441,0.003844274,0.005257078,0.002273519,1,2,2
-0.348574953,4.984334072,50.76848801,0.006348479,-0.609860507,0.579332137,0.357565347,0.030696754,0.014569672,0.006435629,0.002684731,0.001498553,0.001477219,0.001380144,0.002497148,0.008513672,0.004700339,0.008510889,0.003744694,0.002501311,0.007137047,0.011329382,1,2,2
-0.363426659,-2.236343484,30.93633969,0.004443097,-0.975497222,0.040779981,0.369488882,0.010305113,0.00146639,0.001259806,0.004761206,0.002115385,0.001788164,0.002590093,0.001369414,0.001781158,0.008492201,0.005462816,0.006935997,0.016873548,0.004583515,0.003190922,1,2,2
-0.353941682,2.462267911,22.12115875,0.004217823,-0.622136601,0.232264807,0.359850715,0.015445175,0.00535441,0.004310127,0.005761226,0.002362898,0.001020561,0.001308112,0.003332646,0.00122933,0.004709923,0.004703803,0.003977037,0.002998094,0.005914129,0.000814173,1,2,2
-0.355187786,2.991631059,24.32747527,0.004542682,-0.603715836,0.257979706,0.361525995,0.022542349,0.004938074,0.001160645,0.003774662,0.001220784,0.001312444,0.000878227,0.002242126,0.001723863,0.007101578,0.008343617,0.003081543,0.006417295,0.005060282,0.001560263,1,2,2
-0.356885629,1.932698892,16.99140836,0.004700836,-0.687250917,0.176400298,0.363411871,0.015068511,0.00554247,0.004859212,0.011169083,0.003509135,0.001275781,0.001100976,0.003225506,0.001898523,0.003636001,0.002581494,0.002258189,0.005624795,0.010737045,0.00172597,1,2,2
-0.356950528,3.934168326,42.22802326,0.004740982,-0.640350545,0.384583657,0.363530825,0.014549421,0.006915125,0.00172122,0.00566753,0.001638438,0.001085838,0.000828758,0.004582412,0.002184731,0.006699671,0.005449416,0.002013164,0.0078945,0.005726553,0.001820256,1,2,2
-0.363709209,-1.394838237,21.31996351,0.00416184,-0.891214019,0.031390435,0.369386287,0.007835558,0.001221968,0.003175357,0.00618911,0.00214725,0.001960366,0.001609515,0.001709029,0.00189904,0.005965514,0.004908203,0.007309969,0.007958549,0.003788796,0.002193669,1,2,2
-0.356533962,0.521558479,7.526029392,0.002022796,-0.592644647,4.9E-324,0.359359517,0.000738373,0.000682149,0.002756021,0.004719393,0.001290103,0.000851084,0.000824449,0.001358689,0.000689088,0.00196608,0.001549849,0.002170903,0.001654492,0.004439011,0.001315823,1,2,2
-0.359218676,-0.097176016,6.409735621,0.002015788,-0.625184275,4.9E-324,0.362013598,0.000650648,0.001096779,0.004295503,0.004199089,0.001350135,0.000695757,0.001455285,0.00089834,0.000983553,0.003685853,0.00141199,0.002987047,0.001704835,0.002650885,0.001306512,1,2,2
-0.358565115,1.341593813,11.27185241,0.003732488,-0.613842446,0.037494818,0.363732634,0.013763928,0.003665278,0.004209577,0.008908979,0.00457246,0.000789449,0.00091405,0.001292262,0.001110429,0.003278976,0.004504308,0.00430238,0.003066185,0.00531809,0.001464613,1,2,2
-0.36126192,-3.653826108,37.54964574,0.006595766,-1.165363804,0.063030785,0.370278194,0.027861044,0.006006102,0.00812282,0.008592324,0.003885388,0.001500554,0.001257043,0.002587294,0.001146654,0.00822606,0.005740907,0.011607975,0.005769623,0.007559572,0.002155957,1,2,2
-0.35803992,1.805948719,24.03695684,0.003089062,-0.698059802,0.154668543,0.362328093,0.003226133,0.001610744,0.001543405,0.002897834,0.001559886,0.001519383,0.00137423,0.002284065,0.001981948,0.00445748,0.004196255,0.00151855,0.004135795,0.00608263,0.001347816,1,2,2
-0.358956494,0.561088097,17.58736543,0.002900871,-0.663462138,0.048469445,0.362974704,0.001151892,0.001451291,0.000866778,0.004745371,0.002089721,0.001623405,0.001039112,0.002278383,0.001301451,0.006595105,0.003305177,0.002487738,0.006350149,0.002456755,0.001819702,1,2,2
-0.35646341,2.353868725,18.26321938,0.003986268,-0.572408996,0.118288209,0.362011644,0.01286235,0.005369585,0.002244513,0.003430035,0.001932588,0.001718116,0.001351182,0.00269479,0.002281461,0.003879089,0.005204564,0.001978879,0.003152933,0.008208613,0.001957066,1,2,2
-0.356384208,2.203765027,21.09345578,0.003801839,-0.606263272,0.167155866,0.361678784,0.011892188,0.002547958,0.001839837,0.003176598,0.002527476,0.001113398,0.002372639,0.001489226,0.003481108,0.003419079,0.003248636,0.007279204,0.004952604,0.007997338,0.004005831,1,2,2
-0.360473854,1.908809444,28.06371115,0.003552258,-0.711976183,0.229140519,0.365367838,0.001483611,0.00162931,0.004263548,0.002548488,0.003258924,0.00080813,0.002231313,0.002862604,0.004163821,0.002654695,0.005591109,0.004556756,0.003721395,0.009315665,0.001534008,1,2,2
-0.371149101,-4.402979485,40.72261645,0.004769465,-1.064037222,4.9E-324,0.377519695,0.032764931,0.006435255,0.001660431,0.003111354,0.002011748,0.00233822,0.000991486,0.005690814,0.00137747,0.003365572,0.003768859,0.003873556,0.010137394,0.008503645,0.00135468,1,2,2
-0.362980694,1.961679015,23.36896139,0.002938838,-0.636670293,0.107719963,0.36700657,0.001667803,0.002841454,0.002435482,0.002196246,0.005718136,0.001235343,0.00139879,0.001640354,0.00262233,0.005572825,0.003181848,0.005818304,0.002718863,0.003283469,0.002286877,1,2,2
-0.360174272,1.141860387,9.085826021,0.002758139,-0.55753555,4.9E-324,0.363983029,0.007939076,0.002221616,0.002738601,0.005970919,0.002593407,0.000879444,0.0012781,0.002043817,0.000957127,0.002767455,0.002064118,0.004253798,0.002661297,0.002915436,0.000967885,1,2,2
-0.363332806,-2.306106534,30.29759927,0.004904895,-1.051995094,0.120194743,0.370021111,0.011611882,0.00150128,0.003628395,0.006366705,0.003790579,0.00218918,0.001663195,0.00085793,0.001035601,0.002716777,0.002376253,0.011993197,0.006410996,0.00520163,0.00156681,1,2,2
-0.361506504,-3.473270558,49.27969087,0.003921547,-1.063898041,0.080287349,0.366890311,0.003545197,0.001344359,0.003954173,0.004637534,0.002666659,0.002842346,0.001654355,0.004559536,0.000861667,0.007508378,0.003923247,0.012989958,0.004039247,0.003913853,0.001301076,1,2,2
-0.35893263,0.50024892,7.598856441,0.003589039,-0.603390098,4.9E-324,0.363897886,0.001859596,0.002003313,0.003592349,0.004669921,0.003362703,0.001594212,0.000855616,0.001061926,0.000749803,0.003083694,0.003882407,0.001464558,0.002371299,0.008445518,0.002722001,1,2,2
-0.359184982,-2.125181228,28.89133328,0.004084691,-0.972437687,4.9E-324,0.364826729,0.003649146,0.001720497,0.00264659,0.005544085,0.002452122,0.001374894,0.002372316,0.002241724,0.000589274,0.002698223,0.003169093,0.010601641,0.005501273,0.005515755,0.001267208,1,2,2
-0.363143787,-2.77000249,29.49179484,0.003502743,-0.937940944,4.9E-324,0.367934984,0.007024035,0.001870598,0.00075149,0.00891926,0.003389704,0.001762099,0.002922993,0.001219194,0.001371261,0.004062099,0.002380877,0.005145677,0.005204578,0.004787786,0.001925156,1,2,2
-0.360211124,-0.303960037,8.866304332,0.00434199,-0.739349601,4.9E-324,0.366188535,0.002308314,0.001488641,0.002037845,0.013896791,0.003515046,0.001151988,0.001407729,0.0017059,0.001319203,0.003832925,0.004352749,0.012044188,0.003771873,0.008376508,0.003214734,1,2,2
-0.359889238,0.225535757,7.086996776,0.003882798,-0.654784105,4.9E-324,0.365243838,0.001344515,0.001085637,0.001370911,0.009310616,0.003486747,0.001004861,0.000906451,0.001268577,0.002060505,0.004495398,0.004799011,0.003610319,0.006700303,0.007918286,0.004834485,1,2,2
-0.356278895,0.786264249,9.191961676,0.003723149,-0.64894498,0.004354175,0.361466181,0.009730463,0.001624348,0.002113338,0.010900489,0.003779689,0.000904916,0.001825009,0.000903935,0.000927556,0.003564176,0.004055709,0.005428367,0.001732883,0.005805865,0.000977366,1,2,2
-0.357175169,0.811066689,9.363865205,0.00283299,-0.614141942,4.9E-324,0.361119219,0.003762612,0.001217543,0.000825579,0.009900569,0.001527673,0.001119788,0.000996516,0.001178336,0.001449724,0.003271326,0.004460111,0.003370989,0.001914745,0.007037146,0.001978159,1,2,2
-0.357288219,1.792166424,19.86756085,0.006288655,-0.727544785,0.265078039,0.365982959,0.002220014,0.002659458,0.002864029,0.01289865,0.004900199,0.001311564,0.001247676,0.003569069,0.003352947,0.006287537,0.003154069,0.003076292,0.013508204,0.011212873,0.002337406,1,2,2
-0.347381195,3.690515892,25.92063003,0.007848764,-0.572798997,0.387217267,0.358500291,0.0563297,0.014394442,0.004407736,0.00884426,0.002469262,0.001024199,0.001749019,0.004055665,0.002550719,0.005819456,0.006343555,0.003050981,0.006261219,0.005944136,0.00301905,1,2,2
-0.37291758,-4.207064172,36.19817271,0.007537394,-1.177197394,4.9E-324,0.382890214,0.06868905,0.00826575,0.002641129,0.007237562,0.005624609,0.004405034,0.003776393,0.00340439,0.001183821,0.004153116,0.004358976,0.01279343,0.007253434,0.010402135,0.002582803,1,2,2
-0.359806895,1.63264884,20.8744415,0.005331651,-0.760805615,0.260378209,0.367141189,0.001165742,0.001894835,0.005113129,0.008205887,0.004270549,0.001359895,0.001273176,0.002101822,0.002301032,0.007551989,0.004276297,0.004234665,0.008745111,0.00964846,0.001747846,1,2,2
-0.358489803,1.164202123,18.00776472,0.007214874,-0.780455538,0.236159417,0.368415273,0.005675655,0.004291959,0.003282995,0.01055224,0.003371561,0.001472244,0.002384834,0.001925559,0.002599543,0.007910487,0.006364393,0.012151633,0.012306315,0.016666755,0.00259516,1,2,2
-0.35671966,0.696790285,13.21843602,0.002796408,-0.681287559,0.060660743,0.360617976,0.000801221,0.001874375,0.002276444,0.00423,0.004536694,0.000800208,0.001172123,0.001855118,0.000946532,0.001984348,0.002108359,0.002375808,0.004488351,0.003194509,0.000938296,1,2,2
-0.353914333,2.294959291,24.15031659,0.006415034,-0.692899664,0.397201444,0.362864148,0.006165686,0.003686705,0.003833045,0.013126641,0.010295056,0.001242723,0.001579549,0.00614137,0.001681326,0.003787925,0.002325123,0.004672137,0.023000132,0.002695035,0.000725217,1,2,2
-0.360984365,-0.665432933,9.265638232,0.003991516,-0.763974554,4.9E-324,0.366471319,0.001379192,0.001148945,0.003668516,0.010723728,0.004207222,0.001404444,0.000907408,0.002158582,0.00149214,0.002520825,0.004427855,0.007588104,0.002889962,0.003711839,0.001079335,1,2,2
-0.353611586,1.543318639,18.10915885,0.005342463,-0.724447634,0.186921137,0.361086716,0.001704786,0.001951712,0.004976129,0.007014438,0.008934888,0.001145759,0.000857789,0.005226377,0.001801896,0.00357262,0.009498797,0.005618609,0.012081892,0.031459535,0.001035004,1,2,2
-0.3603793,-0.980417973,12.27921736,0.003568391,-0.785047321,4.9E-324,0.365296634,0.001021801,0.002339498,0.002037197,0.003657375,0.005271794,0.00190373,0.001726033,0.000793592,0.003529058,0.003086845,0.001479778,0.001568807,0.004368064,0.017964786,0.002952744,1,2,2
-0.356253253,-3.293984311,36.82655047,0.005289939,-1.079118687,4.9E-324,0.36360187,0.005849509,0.003128757,0.004810433,0.008555826,0.004356947,0.002078922,0.002054623,0.002033502,0.001105322,0.003735053,0.005420442,0.012328267,0.004427074,0.006561631,0.001265383,1,2,2
-0.421159175,1.225862221,18.83094065,0.00372805,-0.701958244,0.081255631,0.425562099,0.001465444,0.001365967,0.001235963,0.001359757,0.001743385,0.001342799,0.000830242,0.000838157,0.001867139,0.014646178,0.006254168,0.004087565,0.008184069,0.006799521,0.004191107,2,1,5
-0.420936415,1.776004644,21.17042943,0.004107774,-0.756594223,0.082397997,0.425787787,0.002028884,0.00182816,0.001583305,0.001781003,0.001395862,0.00076848,0.000737149,0.001281444,0.002911991,0.01421751,0.007495444,0.00271358,0.005589406,0.009043534,0.003764968,2,1,5
-0.418486707,2.056407334,23.11158318,0.005362709,-0.771608146,0.23949501,0.424845657,0.006909607,0.001801615,0.001801396,0.005667237,0.001123573,0.001365664,0.001147213,0.001103694,0.002385923,0.01362025,0.009458044,0.004814758,0.00569445,0.009085666,0.006785453,2,1,5
-0.421850208,-2.034834513,31.43904434,0.004549313,-1.066477647,0.044158125,0.427208276,0.002448774,0.001211739,0.000983352,0.002026315,0.002472703,0.001557352,0.001679318,0.001600722,0.00188522,0.007326238,0.007849054,0.003840312,0.016401262,0.006615002,0.002579482,2,1,5
-0.423414913,0.81175243,19.41670828,0.003617307,-0.772456343,0.021950664,0.427665167,0.001147192,0.000929919,0.00100849,0.002133369,0.002077864,0.001195735,0.001123321,0.001205271,0.001768377,0.007135022,0.005824921,0.002865593,0.006692698,0.012093955,0.005185958,2,1,5
-0.379057268,4.466612025,44.94988774,0.009007228,-0.751610018,0.60945307,0.390757778,0.017279307,0.010991456,0.015999411,0.003054349,0.005434096,0.010979704,0.003641697,0.008996072,0.005699876,0.006485023,0.00480771,0.005375879,0.004472537,0.019774791,0.0082053,2,1,5
-0.391096179,-2.761477779,25.72955105,0.006315561,-1.047377928,0.006692996,0.39908869,0.004946732,0.004649584,0.008784029,0.00528412,0.004054219,0.020762443,0.002865761,0.001928335,0.002534525,0.005163169,0.002191461,0.011032199,0.005740495,0.02400623,0.005914569,2,1,5
-0.386022763,1.780121928,33.60283437,0.009849998,-1.029567546,0.596440756,0.398576933,0.002263388,0.014981178,0.004447869,0.00571447,0.006249428,0.009320279,0.002778955,0.00233055,0.003336425,0.008707793,0.00610746,0.003905594,0.027196775,0.069788717,0.020197177,2,1,5
-0.380163211,6.284588497,78.87255999,0.008623792,-0.742748656,0.900415685,0.391341103,0.023860978,0.016275594,0.009935805,0.003064395,0.00945719,0.008669102,0.00418043,0.005367897,0.000815751,0.001716235,0.006857193,0.016256345,0.01964891,0.008062175,0.032232136,2,1,5
-0.388964297,-1.387274198,41.89497884,0.006308676,-1.214192981,0.263992666,0.396991058,0.004712516,0.00576156,0.002816183,0.001558052,0.002347989,0.01326183,0.00554047,0.002840397,0.00356992,0.00502962,0.007754334,0.016579942,0.009841901,0.00735867,0.008385453,2,1,5
-0.38760627,0.411186967,48.92789867,0.008504533,-1.337942459,0.544607302,0.398425844,0.001977477,0.006999947,0.001244684,0.004983484,0.002243132,0.003610711,0.004602208,0.002399273,0.00433809,0.01037628,0.011109686,0.00704452,0.009882815,0.050973728,0.022333882,2,1,5
-0.384667426,-1.781078805,39.1450763,0.006592367,-1.154402349,0.264933103,0.39314297,0.001877253,0.001928587,0.00249582,0.002470322,0.002561691,0.004627613,0.00414085,0.001708323,0.003718932,0.011963919,0.006386156,0.007499914,0.007518464,0.030031057,0.01112293,2,1,5
-0.387991914,2.753103668,72.24782103,0.006731337,-1.052758894,0.780775234,0.396571636,0.011153106,0.001460153,0.00209959,0.002347895,0.001555573,0.011248589,0.004021384,0.002446634,0.004809878,0.011817038,0.017654234,0.007499877,0.007589934,0.03044674,0.002982479,2,1,5
-0.384863035,6.441612633,108.409015,0.01401758,-1.072098173,1.418906993,0.402662558,0.015451515,0.004275362,0.00936506,0.011418334,0.004303279,0.007073147,0.008858006,0.028875197,0.018684817,0.017659381,0.01262138,0.029558085,0.015783485,0.024191525,0.0120273,2,1,5
-0.389543305,0.752355535,57.84844014,0.012580533,-1.409717649,0.90460702,0.405369609,0.006950044,0.006764302,0.004981123,0.006235118,0.009564606,0.003064884,0.002419145,0.005104006,0.0051069,0.003210785,0.004377519,0.008880823,0.025676029,0.075803417,0.036124561,2,1,5
-0.386933522,-3.251412113,52.47816134,0.011481589,-1.594906281,0.215594583,0.401496127,0.001365756,0.008198836,0.014963382,0.026077798,0.010361732,0.018070256,0.027918663,0.006243649,0.005515589,0.004535286,0.0020797,0.016345294,0.006401967,0.023851146,0.018814693,2,1,5
-0.375320445,2.53531589,35.65740574,0.011083003,-0.952807137,0.657070554,0.389805643,0.015138192,0.006998532,0.003663353,0.003424533,0.005322644,0.010353493,0.00964337,0.00689764,0.007750402,0.013389683,0.016302324,0.010758214,0.01030005,0.020024485,0.055525041,2,1,5
-0.385004529,-2.507558781,34.95983907,0.005417438,-1.1380037,0.050638926,0.391976945,0.003165835,0.008709356,0.00339566,0.003322105,0.00398993,0.011213566,0.002177568,0.002612104,0.00554252,0.004884568,0.002575329,0.00396748,0.007944253,0.028206349,0.004821063,2,1,5
-0.383044466,0.668642124,19.09404285,0.008816159,-0.919677593,0.226174593,0.394384612,0.001379529,0.01032611,0.004421949,0.004757651,0.003438704,0.008114927,0.005048368,0.001832727,0.003895584,0.002042931,0.005923576,0.01119519,0.018286062,0.063822326,0.011739873,2,1,5
-0.383905596,-1.133348591,26.82281958,0.006159391,-1.047900834,0.111124652,0.391845503,0.003156915,0.002537545,0.002193409,0.001281929,0.002507002,0.004637872,0.003846333,0.002156106,0.00208074,0.009802707,0.006159368,0.008352553,0.006678761,0.036181755,0.013476907,2,1,5
-0.383610146,4.063023505,65.99291637,0.011935186,-1.105574284,0.931635013,0.398863298,0.004215239,0.007363063,0.00919302,0.017267932,0.008626206,0.010961032,0.003519478,0.00317454,0.007805824,0.009095259,0.004507136,0.021005637,0.013483675,0.056245776,0.02143821,2,1,5
-0.389813069,-1.734948548,16.00793919,0.010677138,-1.128314132,0.06323229,0.403275794,0.010723664,0.024395169,0.005896276,0.008216057,0.009049482,0.004504401,0.005703575,0.004456195,0.010601357,0.008423388,0.008909047,0.010173842,0.017143886,0.016093912,0.004121991,2,1,5
-0.390651855,-2.243501216,33.91720833,0.006814402,-1.200474143,0.193853342,0.399278441,0.009253885,0.00532315,0.00737394,0.00513424,0.013551497,0.008905351,0.006866685,0.007478862,0.007519056,0.00187351,0.002214486,0.00652424,0.00210727,0.006253016,0.009591427,2,1,5
-0.39243865,-2.855706028,45.12502593,0.013828775,-1.603616388,0.490433318,0.409678983,0.01661929,0.007827718,0.003994461,0.003458247,0.0046327,0.007701713,0.008489115,0.006525393,0.00643246,0.009735852,0.022229656,0.040212896,0.030794057,0.024893636,0.024098496,2,1,5
-0.389589085,-1.103896182,24.25878637,0.004464194,-0.931693649,0.048197322,0.395276927,0.004822473,0.002806067,0.003181022,0.003118919,0.002935082,0.006701089,0.003852944,0.006765128,0.002504106,0.001259962,0.003425254,0.013008968,0.007490749,0.004158173,0.002066188,2,1,5
-0.384568527,4.504274654,81.66184257,0.008121124,-0.99470755,0.841955419,0.394986171,0.001318422,0.005564078,0.00400556,0.004708184,0.006348203,0.00714306,0.004784593,0.00181983,0.003615678,0.003094946,0.005543754,0.008164372,0.013544993,0.033584686,0.016245996,2,1,5
-0.383830431,4.709265622,69.49596055,0.007728015,-0.847440742,0.74887026,0.393768732,0.006098726,0.00298983,0.004430714,0.010736806,0.005004008,0.008923126,0.008570677,0.011444682,0.003091359,0.00644009,0.008035933,0.015903365,0.004057714,0.015027294,0.008905447,2,1,5
-0.390984769,1.94333494,50.59566873,0.006991846,-0.988639634,0.590167418,0.399826132,0.001664047,0.003948912,0.004169834,0.009295471,0.005959456,0.015157479,0.017066993,0.00758399,0.004446964,0.006315566,0.01311104,0.00190784,0.001230554,0.011389571,0.002230053,2,1,5
-0.394210845,-3.420786916,47.54410486,0.009104277,-1.46145805,0.184420635,0.405593969,0.004030765,0.004970455,0.003978739,0.007373855,0.007247476,0.021017328,0.010256481,0.014494426,0.012221427,0.003996893,0.004889909,0.013481782,0.005298484,0.021805077,0.007784934,2,1,5
-0.386987301,3.927266493,61.8623987,0.011852266,-0.967271444,0.960653122,0.402009251,0.003179346,0.013384364,0.008252603,0.003961642,0.008542803,0.013036812,0.006219099,0.005268403,0.004628789,0.00431071,0.004421841,0.034592357,0.026369374,0.051832384,0.005491164,2,1,5
-0.387536408,-0.908302964,41.88781682,0.007481655,-1.222226162,0.370803818,0.397071936,0.001360226,0.002159385,0.001089562,0.004510866,0.001174568,0.006284034,0.002789443,0.008877773,0.014460716,0.004395831,0.007135451,0.023568183,0.01640868,0.01546721,0.007540862,2,1,5
-0.388146387,2.647502112,69.72766029,0.006716671,-1.098245761,0.680760881,0.396704284,0.001230468,0.003199412,0.002588298,0.006169077,0.003320766,0.006810932,0.002953772,0.005836685,0.003784905,0.003283706,0.004151375,0.020044105,0.01263643,0.021677866,0.009982007,2,1,5
-0.384542654,5.021156602,65.91499384,0.007228404,-0.841308394,0.738106968,0.393829223,0.012974418,0.009116983,0.005901043,0.004670442,0.002013007,0.01678409,0.00351238,0.001677275,0.00509008,0.004192175,0.005255176,0.009818416,0.002529867,0.022968923,0.010247534,2,1,5
-0.391686782,-2.022054837,19.47619777,0.007196217,-0.978683326,4.9E-324,0.400767704,0.005367816,0.005941524,0.007984967,0.010267433,0.004653515,0.021914118,0.002453125,0.002233773,0.005370901,0.005678578,0.004351427,0.008196557,0.004199578,0.031548713,0.005228392,2,1,5
-0.389161346,-1.692317288,24.31163952,0.006430621,-1.083429013,0.062250908,0.397337607,0.006789001,0.009428598,0.006209112,0.008421629,0.006559896,0.007212566,0.00441124,0.001336987,0.004388995,0.002541251,0.002817073,0.00191391,0.01832395,0.021410761,0.005196266,2,1,5
